Sequence_ID,Sim_95,Sim_90,Sim_70,Sim_50,Sim_40,Sim_30
EColi330_1,C95_EColi330_1,C90_EColi330_1,C70_EColi330_1,C50_EColi330_1,C40_EColi330_1,C30_EColi330_1
EColi331_0,C95_EColi331_0,C90_EColi331_0,C70_EColi331_0,C50_EColi4598_0,C40_EColi4495_0,C30_EColi111_2
EColi332_0,C95_EColi332_0,C90_EColi332_0,C70_EColi332_0,C50_EColi332_0,C40_EColi332_0,C30_EColi332_0
EColi333_1,C95_EColi333_1,C90_EColi333_1,C70_EColi333_1,C50_EColi333_1,C40_EColi333_1,C30_EColi333_1
EColi334_0,C95_EColi334_0,C90_EColi334_0,C70_EColi334_0,C50_EColi334_0,C40_EColi334_0,C30_EColi334_0
EColi335_0,C95_EColi335_0,C90_EColi335_0,C70_EColi335_0,C50_EColi335_0,C40_EColi335_0,C30_EColi335_0
EColi336_2,C95_EColi336_2,C90_EColi336_2,C70_EColi336_2,C50_EColi336_2,C40_EColi336_2,C30_EColi336_2
EColi337_0,C95_EColi337_0,C90_EColi337_0,C70_EColi337_0,C50_EColi337_0,C40_EColi337_0,C30_EColi337_0
EColi338_0,C95_EColi338_0,C90_EColi338_0,C70_EColi338_0,C50_EColi338_0,C40_EColi338_0,C30_EColi338_0
EColi339_0,C95_EColi339_0,C90_EColi339_0,C70_EColi339_0,C50_EColi339_0,C40_EColi339_0,C30_EColi339_0
EColi340_0,C95_EColi340_0,C90_EColi340_0,C70_EColi340_0,C50_EColi340_0,C40_EColi340_0,C30_EColi340_0
EColi341_1,C95_EColi341_1,C90_EColi341_1,C70_EColi341_1,C50_EColi665_1,C40_EColi2901_2,C30_EColi2901_2
EColi342_2,C95_EColi342_2,C90_EColi342_2,C70_EColi342_2,C50_EColi342_2,C40_EColi342_2,C30_EColi342_2
EColi343_0,C95_EColi343_0,C90_EColi343_0,C70_EColi343_0,C50_EColi343_0,C40_EColi343_0,C30_EColi343_0
EColi344_1,C95_EColi344_1,C90_EColi344_1,C70_EColi344_1,C50_EColi344_1,C40_EColi344_1,C30_EColi344_1
EColi345_0,C95_EColi345_0,C90_EColi345_0,C70_EColi345_0,C50_EColi345_0,C40_EColi345_0,C30_EColi345_0
EColi346_0,C95_EColi346_0,C90_EColi346_0,C70_EColi346_0,C50_EColi346_0,C40_EColi346_0,C30_EColi346_0
EColi347_2,C95_EColi347_2,C90_EColi347_2,C70_EColi347_2,C50_EColi347_2,C40_EColi116_2,C30_EColi1215_2
EColi348_2,C95_EColi348_2,C90_EColi348_2,C70_EColi348_2,C50_EColi348_2,C40_EColi348_2,C30_EColi4999_1
EColi349_2,C95_EColi349_2,C90_EColi349_2,C70_EColi349_2,C50_EColi349_2,C40_EColi349_2,C30_EColi4999_1
EColi350_0,C95_EColi350_0,C90_EColi350_0,C70_EColi350_0,C50_EColi350_0,C40_EColi350_0,C30_EColi4251_2
EColi351_0,C95_EColi351_0,C90_EColi351_0,C70_EColi351_0,C50_EColi351_0,C40_EColi351_0,C30_EColi351_0
EColi2200_0,C95_EColi2200_0,C90_EColi2200_0,C70_EColi2200_0,C50_EColi2200_0,C40_EColi2200_0,C30_EColi2200_0
EColi2201_1,C95_EColi2201_1,C90_EColi2201_1,C70_EColi2201_1,C50_EColi2201_1,C40_EColi5668_0,C30_EColi5668_0
EColi2202_2,C95_EColi2202_2,C90_EColi2202_2,C70_EColi2202_2,C50_EColi2202_2,C40_EColi2202_2,C30_EColi2202_2
EColi2203_1,C95_EColi2203_1,C90_EColi2203_1,C70_EColi2203_1,C50_EColi2203_1,C40_EColi2203_1,C30_EColi4666_1
EColi2204_0,C95_EColi2204_0,C90_EColi2204_0,C70_EColi2204_0,C50_EColi2204_0,C40_EColi2204_0,C30_EColi3659_1
EColi2205_2,C95_EColi2205_2,C90_EColi2205_2,C70_EColi2205_2,C50_EColi2205_2,C40_EColi2205_2,C30_EColi3083_2
EColi2206_2,C95_EColi2206_2,C90_EColi2206_2,C70_EColi2206_2,C50_EColi2206_2,C40_EColi5714_2,C30_EColi3341_1
EColi2207_2,C95_EColi2207_2,C90_EColi2207_2,C70_EColi2207_2,C50_EColi2207_2,C40_EColi2414_2,C30_EColi2414_2
EColi2208_2,C95_EColi2208_2,C90_EColi2208_2,C70_EColi2208_2,C50_EColi2208_2,C40_EColi3283_1,C30_EColi3283_1
EColi2209_2,C95_EColi2209_2,C90_EColi2209_2,C70_EColi2209_2,C50_EColi2209_2,C40_EColi2209_2,C30_EColi2209_2
EColi2210_1,C95_EColi2210_1,C90_EColi2210_1,C70_EColi2210_1,C50_EColi2210_1,C40_EColi2210_1,C30_EColi2210_1
EColi2211_1,C95_EColi2211_1,C90_EColi2211_1,C70_EColi2211_1,C50_EColi4421_0,C40_EColi111_2,C30_EColi111_2
EColi2212_2,C95_EColi2212_2,C90_EColi2212_2,C70_EColi2212_2,C50_EColi5036_1,C40_EColi4136_1,C30_EColi4136_1
EColi2213_2,C95_EColi2213_2,C90_EColi2213_2,C70_EColi2213_2,C50_EColi2213_2,C40_EColi2213_2,C30_EColi1709_2
EColi2214_2,C95_EColi2214_2,C90_EColi2214_2,C70_EColi2214_2,C50_EColi2214_2,C40_EColi2214_2,C30_EColi2214_2
EColi2215_2,C95_EColi2215_2,C90_EColi2215_2,C70_EColi2215_2,C50_EColi2215_2,C40_EColi2215_2,C30_EColi2215_2
EColi2216_2,C95_EColi2216_2,C90_EColi2216_2,C70_EColi2216_2,C50_EColi2216_2,C40_EColi2216_2,C30_EColi2216_2
EColi2217_0,C95_EColi2217_0,C90_EColi2217_0,C70_EColi2217_0,C50_EColi2217_0,C40_EColi2217_0,C30_EColi2217_0
EColi2218_1,C95_EColi2218_1,C90_EColi2218_1,C70_EColi2218_1,C50_EColi2218_1,C40_EColi2218_1,C30_EColi5650_2
EColi2219_2,C95_EColi2219_2,C90_EColi2219_2,C70_EColi2219_2,C50_EColi2219_2,C40_EColi2219_2,C30_EColi2219_2
EColi2220_0,C95_EColi2220_0,C90_EColi2220_0,C70_EColi2220_0,C50_EColi5537_0,C40_EColi5537_0,C30_EColi5537_0
EColi2221_2,C95_EColi2221_2,C90_EColi2221_2,C70_EColi2221_2,C50_EColi2221_2,C40_EColi2221_2,C30_EColi4546_0
EColi2222_2,C95_EColi2222_2,C90_EColi2222_2,C70_EColi2222_2,C50_EColi2222_2,C40_EColi2222_2,C30_EColi5866_0
EColi2223_2,C95_EColi2223_2,C90_EColi2223_2,C70_EColi2223_2,C50_EColi2223_2,C40_EColi2223_2,C30_EColi2223_2
EColi2224_1,C95_EColi2224_1,C90_EColi2224_1,C70_EColi2224_1,C50_EColi2224_1,C40_EColi2224_1,C30_EColi2224_1
EColi2225_0,C95_EColi2225_0,C90_EColi2225_0,C70_EColi2225_0,C50_EColi2225_0,C40_EColi2225_0,C30_EColi2225_0
EColi2226_1,C95_EColi2226_1,C90_EColi2226_1,C70_EColi2226_1,C50_EColi2226_1,C40_EColi2226_1,C30_EColi2226_1
EColi2227_2,C95_EColi2227_2,C90_EColi2227_2,C70_EColi2227_2,C50_EColi4709_1,C40_EColi3474_2,C30_EColi901_0
EColi2228_2,C95_EColi2228_2,C90_EColi2228_2,C70_EColi2228_2,C50_EColi2228_2,C40_EColi2228_2,C30_EColi2228_2
EColi2229_2,C95_EColi2229_2,C90_EColi2229_2,C70_EColi2229_2,C50_EColi2229_2,C40_EColi2229_2,C30_EColi4115_0
EColi2230_2,C95_EColi2230_2,C90_EColi2230_2,C70_EColi2230_2,C50_EColi2230_2,C40_EColi2230_2,C30_EColi2230_2
EColi2231_2,C95_EColi2231_2,C90_EColi2231_2,C70_EColi2231_2,C50_EColi2231_2,C40_EColi2231_2,C30_EColi1167_2
EColi2232_2,C95_EColi2232_2,C90_EColi2232_2,C70_EColi2232_2,C50_EColi2232_2,C40_EColi2232_2,C30_EColi2233_0
EColi2233_0,C95_EColi2233_0,C90_EColi2233_0,C70_EColi2233_0,C50_EColi2233_0,C40_EColi2233_0,C30_EColi2233_0
EColi2234_0,C95_EColi2234_0,C90_EColi2234_0,C70_EColi2234_0,C50_EColi2234_0,C40_EColi2234_0,C30_EColi2234_0
EColi2235_1,C95_EColi2235_1,C90_EColi2235_1,C70_EColi2235_1,C50_EColi2235_1,C40_EColi2235_1,C30_EColi2235_1
EColi2236_0,C95_EColi2236_0,C90_EColi2236_0,C70_EColi2236_0,C50_EColi2236_0,C40_EColi2236_0,C30_EColi2236_0
EColi2237_1,C95_EColi2237_1,C90_EColi2237_1,C70_EColi2237_1,C50_EColi2237_1,C40_EColi2237_1,C30_EColi625_1
EColi2238_2,C95_EColi2238_2,C90_EColi2238_2,C70_EColi2238_2,C50_EColi2238_2,C40_EColi3954_1,C30_EColi2238_2
EColi2239_2,C95_EColi2239_2,C90_EColi2239_2,C70_EColi2239_2,C50_EColi2239_2,C40_EColi2239_2,C30_EColi2239_2
EColi2240_0,C95_EColi2240_0,C90_EColi2240_0,C70_EColi2240_0,C50_EColi5647_0,C40_EColi5647_0,C30_EColi5647_0
EColi2241_1,C95_EColi2241_1,C90_EColi2241_1,C70_EColi2241_1,C50_EColi4604_0,C40_EColi4604_0,C30_EColi4604_0
EColi2242_0,C95_EColi2242_0,C90_EColi2242_0,C70_EColi2242_0,C50_EColi2242_0,C40_EColi2242_0,C30_EColi2242_0
EColi2243_0,C95_EColi2243_0,C90_EColi2243_0,C70_EColi2243_0,C50_EColi2243_0,C40_EColi2243_0,C30_EColi1727_1
EColi2244_1,C95_EColi2244_1,C90_EColi2244_1,C70_EColi2244_1,C50_EColi2244_1,C40_EColi3333_1,C30_EColi3333_1
EColi2245_2,C95_EColi2245_2,C90_EColi2245_2,C70_EColi2245_2,C50_EColi1943_1,C40_EColi1943_1,C30_EColi1943_1
EColi2246_1,C95_EColi2246_1,C90_EColi2246_1,C70_EColi2246_1,C50_EColi2246_1,C40_EColi2246_1,C30_EColi5272_2
EColi2247_0,C95_EColi2247_0,C90_EColi2247_0,C70_EColi2247_0,C50_EColi2247_0,C40_EColi2247_0,C30_EColi2247_0
EColi2248_1,C95_EColi2248_1,C90_EColi2248_1,C70_EColi2248_1,C50_EColi2248_1,C40_EColi2248_1,C30_EColi2248_1
EColi2249_1,C95_EColi2249_1,C90_EColi2249_1,C70_EColi2249_1,C50_EColi2249_1,C40_EColi1967_1,C30_EColi2499_1
EColi2250_2,C95_EColi2250_2,C90_EColi2250_2,C70_EColi2250_2,C50_EColi1916_2,C40_EColi4738_1,C30_EColi1916_2
EColi2251_1,C95_EColi2251_1,C90_EColi2251_1,C70_EColi2251_1,C50_EColi2251_1,C40_EColi2251_1,C30_EColi598_1
EColi2252_0,C95_EColi2252_0,C90_EColi2252_0,C70_EColi2252_0,C50_EColi2252_0,C40_EColi2252_0,C30_EColi2252_0
EColi2253_1,C95_EColi2253_1,C90_EColi2253_1,C70_EColi2253_1,C50_EColi2253_1,C40_EColi2253_1,C30_EColi2253_1
EColi2254_1,C95_EColi2254_1,C90_EColi2254_1,C70_EColi2254_1,C50_EColi2254_1,C40_EColi2254_1,C30_EColi2254_1
EColi2255_1,C95_EColi2255_1,C90_EColi2255_1,C70_EColi2255_1,C50_EColi2255_1,C40_EColi2254_1,C30_EColi2254_1
EColi2256_1,C95_EColi2256_1,C90_EColi2256_1,C70_EColi2256_1,C50_EColi2256_1,C40_EColi2256_1,C30_EColi2256_1
EColi2257_1,C95_EColi2257_1,C90_EColi2257_1,C70_EColi2257_1,C50_EColi2257_1,C40_EColi2257_1,C30_EColi2257_1
EColi2258_1,C95_EColi2258_1,C90_EColi2258_1,C70_EColi2258_1,C50_EColi2510_1,C40_EColi2510_1,C30_EColi2510_1
EColi2259_1,C95_EColi2259_1,C90_EColi2259_1,C70_EColi2259_1,C50_EColi2259_1,C40_EColi2259_1,C30_EColi2259_1
EColi2260_1,C95_EColi2260_1,C90_EColi2260_1,C70_EColi2260_1,C50_EColi2260_1,C40_EColi2260_1,C30_EColi2260_1
EColi2261_1,C95_EColi2261_1,C90_EColi2261_1,C70_EColi2261_1,C50_EColi2261_1,C40_EColi3548_0,C30_EColi3548_0
EColi2262_2,C95_EColi2262_2,C90_EColi2262_2,C70_EColi2262_2,C50_EColi2262_2,C40_EColi2262_2,C30_EColi2262_2
EColi2263_1,C95_EColi2263_1,C90_EColi2263_1,C70_EColi2263_1,C50_EColi2263_1,C40_EColi2263_1,C30_EColi4692_0
EColi2264_0,C95_EColi2264_0,C90_EColi2264_0,C70_EColi2264_0,C50_EColi2264_0,C40_EColi2264_0,C30_EColi3207_0
EColi2265_0,C95_EColi2265_0,C90_EColi2265_0,C70_EColi2265_0,C50_EColi2265_0,C40_EColi2265_0,C30_EColi2265_0
EColi2266_1,C95_EColi2266_1,C90_EColi2266_1,C70_EColi2266_1,C50_EColi2266_1,C40_EColi2266_1,C30_EColi2266_1
EColi2267_0,C95_EColi2267_0,C90_EColi2267_0,C70_EColi2267_0,C50_EColi2267_0,C40_EColi2267_0,C30_EColi2267_0
EColi2268_0,C95_EColi2268_0,C90_EColi2268_0,C70_EColi2268_0,C50_EColi2268_0,C40_EColi2268_0,C30_EColi1962_0
EColi2269_0,C95_EColi2269_0,C90_EColi2269_0,C70_EColi2269_0,C50_EColi2267_0,C40_EColi2267_0,C30_EColi2267_0
EColi2270_2,C95_EColi2270_2,C90_EColi2270_2,C70_EColi2270_2,C50_EColi2270_2,C40_EColi2270_2,C30_EColi2267_0
EColi2271_2,C95_EColi2271_2,C90_EColi2271_2,C70_EColi2271_2,C50_EColi2271_2,C40_EColi2271_2,C30_EColi2271_2
EColi2272_0,C95_EColi2272_0,C90_EColi2272_0,C70_EColi2272_0,C50_EColi2272_0,C40_EColi2272_0,C30_EColi5662_0
EColi2273_2,C95_EColi2273_2,C90_EColi2273_2,C70_EColi2273_2,C50_EColi2273_2,C40_EColi2273_2,C30_EColi2273_2
EColi2274_0,C95_EColi2274_0,C90_EColi2274_0,C70_EColi2274_0,C50_EColi2274_0,C40_EColi5662_0,C30_EColi5662_0
EColi2275_2,C95_EColi2275_2,C90_EColi2275_2,C70_EColi2275_2,C50_EColi2275_2,C40_EColi2275_2,C30_EColi5360_0
EColi2276_0,C95_EColi2276_0,C90_EColi2276_0,C70_EColi2276_0,C50_EColi2276_0,C40_EColi2276_0,C30_EColi2276_0
EColi2277_2,C95_EColi2277_2,C90_EColi2277_2,C70_EColi2277_2,C50_EColi2277_2,C40_EColi2277_2,C30_EColi2277_2
EColi2278_2,C95_EColi2278_2,C90_EColi2278_2,C70_EColi2278_2,C50_EColi2278_2,C40_EColi2278_2,C30_EColi2278_2
EColi2279_1,C95_EColi2279_1,C90_EColi2279_1,C70_EColi2279_1,C50_EColi717_0,C40_EColi570_0,C30_EColi570_0
EColi2280_1,C95_EColi2280_1,C90_EColi2280_1,C70_EColi2280_1,C50_EColi5603_0,C40_EColi5603_0,C30_EColi4546_0
EColi2281_0,C95_EColi2281_0,C90_EColi2281_0,C70_EColi2281_0,C50_EColi2281_0,C40_EColi2281_0,C30_EColi2281_0
EColi2282_1,C95_EColi2282_1,C90_EColi2282_1,C70_EColi2282_1,C50_EColi2282_1,C40_EColi2282_1,C30_EColi3765_1
EColi2283_1,C95_EColi2283_1,C90_EColi2283_1,C70_EColi2283_1,C50_EColi2283_1,C40_EColi2283_1,C30_EColi2283_1
EColi2284_0,C95_EColi2284_0,C90_EColi2284_0,C70_EColi2284_0,C50_EColi2284_0,C40_EColi2284_0,C30_EColi2284_0
EColi2285_2,C95_EColi2285_2,C90_EColi2285_2,C70_EColi2285_2,C50_EColi2285_2,C40_EColi2285_2,C30_EColi2285_2
EColi2286_0,C95_EColi2286_0,C90_EColi2286_0,C70_EColi2286_0,C50_EColi2286_0,C40_EColi2286_0,C30_EColi2286_0
EColi2287_1,C95_EColi2287_1,C90_EColi2287_1,C70_EColi2287_1,C50_EColi2287_1,C40_EColi2287_1,C30_EColi2287_1
EColi2288_1,C95_EColi2288_1,C90_EColi2288_1,C70_EColi2288_1,C50_EColi2288_1,C40_EColi2288_1,C30_EColi2510_1
EColi2289_1,C95_EColi2289_1,C90_EColi2289_1,C70_EColi2289_1,C50_EColi2289_1,C40_EColi2289_1,C30_EColi4570_2
EColi2290_2,C95_EColi2290_2,C90_EColi2290_2,C70_EColi2290_2,C50_EColi2290_2,C40_EColi2290_2,C30_EColi1067_1
EColi2291_0,C95_EColi2291_0,C90_EColi2291_0,C70_EColi2291_0,C50_EColi2291_0,C40_EColi3026_0,C30_EColi3026_0
EColi2292_1,C95_EColi2292_1,C90_EColi2292_1,C70_EColi2292_1,C50_EColi2292_1,C40_EColi2292_1,C30_EColi2292_1
EColi2293_1,C95_EColi2293_1,C90_EColi2293_1,C70_EColi2293_1,C50_EColi2293_1,C40_EColi3114_2,C30_EColi3114_2
EColi2294_0,C95_EColi2294_0,C90_EColi2294_0,C70_EColi2294_0,C50_EColi2294_0,C40_EColi2294_0,C30_EColi2294_0
EColi2295_0,C95_EColi2295_0,C90_EColi2295_0,C70_EColi2295_0,C50_EColi2295_0,C40_EColi2295_0,C30_EColi2295_0
EColi2296_1,C95_EColi2296_1,C90_EColi2296_1,C70_EColi2296_1,C50_EColi2296_1,C40_EColi2296_1,C30_EColi2567_2
EColi2297_2,C95_EColi2297_2,C90_EColi2297_2,C70_EColi2297_2,C50_EColi2297_2,C40_EColi2297_2,C30_EColi2297_2
EColi2298_0,C95_EColi2298_0,C90_EColi2298_0,C70_EColi2298_0,C50_EColi6154_1,C40_EColi2393_0,C30_EColi2393_0
EColi2299_0,C95_EColi2299_0,C90_EColi2299_0,C70_EColi2299_0,C50_EColi2299_0,C40_EColi2299_0,C30_EColi3207_0
EColi2300_1,C95_EColi2300_1,C90_EColi2300_1,C70_EColi2300_1,C50_EColi2300_1,C40_EColi2300_1,C30_EColi2300_1
EColi2301_2,C95_EColi2301_2,C90_EColi2301_2,C70_EColi2301_2,C50_EColi2301_2,C40_EColi2301_2,C30_EColi2301_2
EColi2302_2,C95_EColi2302_2,C90_EColi2302_2,C70_EColi2302_2,C50_EColi2302_2,C40_EColi2302_2,C30_EColi1758_2
EColi2303_1,C95_EColi2303_1,C90_EColi2303_1,C70_EColi2303_1,C50_EColi2303_1,C40_EColi2303_1,C30_EColi2303_1
EColi2304_1,C95_EColi2304_1,C90_EColi2304_1,C70_EColi2304_1,C50_EColi2304_1,C40_EColi2304_1,C30_EColi2304_1
EColi2305_2,C95_EColi2305_2,C90_EColi2305_2,C70_EColi2305_2,C50_EColi2305_2,C40_EColi2305_2,C30_EColi2305_2
EColi2306_1,C95_EColi2306_1,C90_EColi2306_1,C70_EColi2306_1,C50_EColi2306_1,C40_EColi2306_1,C30_EColi674_0
EColi2307_1,C95_EColi2307_1,C90_EColi2307_1,C70_EColi2307_1,C50_EColi2307_1,C40_EColi2307_1,C30_EColi2307_1
EColi2308_0,C95_EColi2308_0,C90_EColi2308_0,C70_EColi2308_0,C50_EColi2308_0,C40_EColi2308_0,C30_EColi2308_0
EColi2309_0,C95_EColi2309_0,C90_EColi2309_0,C70_EColi2309_0,C50_EColi4167_2,C40_EColi3934_1,C30_EColi43_1
EColi2310_2,C95_EColi2310_2,C90_EColi2310_2,C70_EColi2310_2,C50_EColi2310_2,C40_EColi2310_2,C30_EColi2521_0
EColi2311_1,C95_EColi2311_1,C90_EColi2311_1,C70_EColi2311_1,C50_EColi2311_1,C40_EColi2503_1,C30_EColi50_2
EColi2312_1,C95_EColi2312_1,C90_EColi2312_1,C70_EColi2312_1,C50_EColi2312_1,C40_EColi2312_1,C30_EColi2312_1
EColi2313_2,C95_EColi2313_2,C90_EColi2313_2,C70_EColi2313_2,C50_EColi2313_2,C40_EColi5906_2,C30_EColi5947_0
EColi2314_0,C95_EColi2314_0,C90_EColi2314_0,C70_EColi2314_0,C50_EColi5350_0,C40_EColi4249_2,C30_EColi5530_2
EColi2315_0,C95_EColi2315_0,C90_EColi2315_0,C70_EColi2315_0,C50_EColi2315_0,C40_EColi2315_0,C30_EColi2315_0
EColi2316_2,C95_EColi2316_2,C90_EColi2316_2,C70_EColi2316_2,C50_EColi2316_2,C40_EColi2316_2,C30_EColi2316_2
EColi2317_1,C95_EColi2317_1,C90_EColi2317_1,C70_EColi2317_1,C50_EColi2317_1,C40_EColi2817_2,C30_EColi2817_2
EColi2318_0,C95_EColi2318_0,C90_EColi2318_0,C70_EColi2318_0,C50_EColi2787_0,C40_EColi2787_0,C30_EColi2787_0
EColi2319_0,C95_EColi2319_0,C90_EColi2319_0,C70_EColi2319_0,C50_EColi2319_0,C40_EColi2787_0,C30_EColi2787_0
EColi2320_0,C95_EColi2320_0,C90_EColi2320_0,C70_EColi2320_0,C50_EColi6251_1,C40_EColi6251_1,C30_EColi6251_1
EColi2321_0,C95_EColi2321_0,C90_EColi2321_0,C70_EColi2321_0,C50_EColi2321_0,C40_EColi2321_0,C30_EColi2321_0
EColi2322_1,C95_EColi2322_1,C90_EColi2322_1,C70_EColi2322_1,C50_EColi2322_1,C40_EColi2322_1,C30_EColi1068_0
EColi2323_1,C95_EColi2323_1,C90_EColi2323_1,C70_EColi2323_1,C50_EColi2323_1,C40_EColi1064_0,C30_EColi1064_0
EColi2324_1,C95_EColi2324_1,C90_EColi2324_1,C70_EColi2324_1,C50_EColi2324_1,C40_EColi2324_1,C30_EColi3644_0
EColi2325_0,C95_EColi2325_0,C90_EColi2325_0,C70_EColi2325_0,C50_EColi2325_0,C40_EColi2325_0,C30_EColi2325_0
EColi2326_2,C95_EColi2326_2,C90_EColi2326_2,C70_EColi2326_2,C50_EColi5273_1,C40_EColi6166_2,C30_EColi6166_2
EColi2327_2,C95_EColi2327_2,C90_EColi2327_2,C70_EColi2327_2,C50_EColi4604_0,C40_EColi4604_0,C30_EColi4604_0
EColi2328_1,C95_EColi2328_1,C90_EColi2328_1,C70_EColi2328_1,C50_EColi5646_2,C40_EColi5646_2,C30_EColi5646_2
EColi2329_0,C95_EColi2329_0,C90_EColi2329_0,C70_EColi2329_0,C50_EColi2329_0,C40_EColi2329_0,C30_EColi2329_0
EColi2330_2,C95_EColi2330_2,C90_EColi2330_2,C70_EColi2330_2,C50_EColi3333_1,C40_EColi3333_1,C30_EColi3333_1
EColi2331_0,C95_EColi2331_0,C90_EColi2331_0,C70_EColi2331_0,C50_EColi2331_0,C40_EColi2331_0,C30_EColi4122_2
EColi2332_0,C95_EColi2332_0,C90_EColi2332_0,C70_EColi5026_0,C50_EColi5026_0,C40_EColi5026_0,C30_EColi1945_1
EColi2333_0,C95_EColi2333_0,C90_EColi2333_0,C70_EColi2333_0,C50_EColi2333_0,C40_EColi2333_0,C30_EColi3316_0
EColi2334_1,C95_EColi2334_1,C90_EColi2334_1,C70_EColi2334_1,C50_EColi2334_1,C40_EColi2334_1,C30_EColi2334_1
EColi2335_0,C95_EColi2335_0,C90_EColi2335_0,C70_EColi2335_0,C50_EColi2335_0,C40_EColi2335_0,C30_EColi2335_0
EColi2336_0,C95_EColi2336_0,C90_EColi2336_0,C70_EColi2336_0,C50_EColi5732_1,C40_EColi4985_1,C30_EColi4985_1
EColi2337_0,C95_EColi2337_0,C90_EColi2337_0,C70_EColi2337_0,C50_EColi2337_0,C40_EColi5823_0,C30_EColi3312_1
EColi2338_0,C95_EColi2338_0,C90_EColi2338_0,C70_EColi2338_0,C50_EColi2338_0,C40_EColi5991_2,C30_EColi5991_2
EColi2339_1,C95_EColi2339_1,C90_EColi2339_1,C70_EColi2339_1,C50_EColi2339_1,C40_EColi2339_1,C30_EColi5506_0
EColi2340_1,C95_EColi2340_1,C90_EColi2340_1,C70_EColi2340_1,C50_EColi2340_1,C40_EColi2608_0,C30_EColi2608_0
EColi2341_0,C95_EColi2341_0,C90_EColi2341_0,C70_EColi2341_0,C50_EColi5997_0,C40_EColi5997_0,C30_EColi5997_0
EColi2342_2,C95_EColi2342_2,C90_EColi2342_2,C70_EColi2342_2,C50_EColi2415_2,C40_EColi2415_2,C30_EColi2415_2
EColi2343_1,C95_EColi2343_1,C90_EColi2343_1,C70_EColi2343_1,C50_EColi2414_2,C40_EColi2414_2,C30_EColi2414_2
EColi2344_2,C95_EColi2344_2,C90_EColi2344_2,C70_EColi2344_2,C50_EColi2344_2,C40_EColi2344_2,C30_EColi2344_2
EColi2345_0,C95_EColi2345_0,C90_EColi2345_0,C70_EColi2345_0,C50_EColi2345_0,C40_EColi2345_0,C30_EColi2345_0
EColi2346_1,C95_EColi2346_1,C90_EColi2346_1,C70_EColi2346_1,C50_EColi2346_1,C40_EColi2346_1,C30_EColi2346_1
EColi2347_1,C95_EColi2347_1,C90_EColi2347_1,C70_EColi2347_1,C50_EColi2347_1,C40_EColi2347_1,C30_EColi2347_1
EColi2348_0,C95_EColi2348_0,C90_EColi2348_0,C70_EColi2348_0,C50_EColi2348_0,C40_EColi2348_0,C30_EColi2348_0
EColi2349_2,C95_EColi2349_2,C90_EColi2349_2,C70_EColi2349_2,C50_EColi2349_2,C40_EColi95_2,C30_EColi4164_0
EColi2350_0,C95_EColi2350_0,C90_EColi2350_0,C70_EColi2350_0,C50_EColi2350_0,C40_EColi2350_0,C30_EColi2350_0
EColi2351_0,C95_EColi2351_0,C90_EColi2351_0,C70_EColi2351_0,C50_EColi2351_0,C40_EColi5505_0,C30_EColi5505_0
EColi2352_1,C95_EColi2352_1,C90_EColi2352_1,C70_EColi2352_1,C50_EColi155_1,C40_EColi155_1,C30_EColi155_1
EColi2353_0,C95_EColi2353_0,C90_EColi2353_0,C70_EColi2353_0,C50_EColi1026_0,C40_EColi2703_1,C30_EColi2703_1
EColi2354_0,C95_EColi2354_0,C90_EColi2354_0,C70_EColi2354_0,C50_EColi2354_0,C40_EColi2354_0,C30_EColi2354_0
EColi2355_0,C95_EColi2355_0,C90_EColi2355_0,C70_EColi2355_0,C50_EColi2355_0,C40_EColi2355_0,C30_EColi2355_0
EColi2356_0,C95_EColi2356_0,C90_EColi2356_0,C70_EColi2356_0,C50_EColi2356_0,C40_EColi2356_0,C30_EColi2356_0
EColi2357_0,C95_EColi2357_0,C90_EColi2357_0,C70_EColi2357_0,C50_EColi2357_0,C40_EColi2357_0,C30_EColi2357_0
EColi2358_0,C95_EColi2358_0,C90_EColi2358_0,C70_EColi2358_0,C50_EColi2358_0,C40_EColi2358_0,C30_EColi2358_0
EColi2359_1,C95_EColi2359_1,C90_EColi2359_1,C70_EColi2359_1,C50_EColi2359_1,C40_EColi2105_2,C30_EColi2105_2
EColi2360_2,C95_EColi2360_2,C90_EColi2360_2,C70_EColi2360_2,C50_EColi2360_2,C40_EColi2361_2,C30_EColi2361_2
EColi2361_2,C95_EColi2361_2,C90_EColi2361_2,C70_EColi2361_2,C50_EColi2361_2,C40_EColi2361_2,C30_EColi2361_2
EColi2362_1,C95_EColi2362_1,C90_EColi2362_1,C70_EColi2362_1,C50_EColi2362_1,C40_EColi2362_1,C30_EColi323_1
EColi2363_2,C95_EColi2363_2,C90_EColi2363_2,C70_EColi2363_2,C50_EColi2363_2,C40_EColi2362_1,C30_EColi323_1
EColi2364_1,C95_EColi2364_1,C90_EColi2364_1,C70_EColi2364_1,C50_EColi2364_1,C40_EColi2364_1,C30_EColi2364_1
EColi2365_0,C95_EColi2365_0,C90_EColi2365_0,C70_EColi2365_0,C50_EColi2365_0,C40_EColi2365_0,C30_EColi5562_0
EColi2366_0,C95_EColi2366_0,C90_EColi2366_0,C70_EColi2366_0,C50_EColi2366_0,C40_EColi2366_0,C30_EColi2366_0
EColi2367_2,C95_EColi2367_2,C90_EColi2367_2,C70_EColi2367_2,C50_EColi4701_2,C40_EColi2367_2,C30_EColi5510_2
